,Event,Date,Name,Opponent,5D_odds,Ref_odds
5,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Robert Whittaker,Court McGee,-185▼,-200▼
6,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Brad Tavares,Robert McDaniel,-525▼,-500▼
7,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Robert McDaniel,Brad Tavares,+450▲,+375▼
8,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Brian Melancon,Kelvin Gastelum,+280▲,+245▲
9,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Kelvin Gastelum,Brian Melancon,-310▼,-305▼
10,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Erik Perez,Takeya Mizugaki,-170▼,-175▼
11,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Takeya Mizugaki,Erik Perez,+160▲,+145▲
12,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Darren Elkins,Hatsu Hioki,+145▼,+140▲
13,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Hatsu Hioki,Darren Elkins,-165▼,-170▼
14,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Dylan Andrews,Papy Abedi,-315▼,-300▼
15,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Papy Abedi,Dylan Andrews,+285▲,+240▲
16,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Brandon Thatch,Justin Edwards,-270▼,-280▼
17,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Justin Edwards,Brandon Thatch,+248▲,+220▲
18,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,James Head,Jason High,-130▲,-140▼
19,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Jason High,James Head,+120▼,+110▲
20,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Ben Alloway,Zak Cummings,+115▲,+100▲
21,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Zak Cummings,Ben Alloway,-125▼,-130▼
22,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Abel Trujillo,Roger Bowling,-125▲,-130▲
23,UFC Fight Night 27: Condit vs. Kampmann II,August 28th,Roger Bowling,Abel Trujillo,+115▼,+100▼
0,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Michael McDonald,Renan Barao,+265▼,+260▲
1,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Renan Barao,Michael McDonald,-295▲,-310▼
2,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Cub Swanson,Dustin Poirier,+100▼,-105▲
3,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Dustin Poirier,Cub Swanson,-110▲,-115▼
4,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,James TeHuna,Ryan Jimmo,-230▼,-220▼
5,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Ryan Jimmo,James TeHuna,+190▼,+190▲
6,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Gunnar Nelson,Jorge Santiago,-330▼,-320▼
7,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Jorge Santiago,Gunnar Nelson,+300▲,+270▲
8,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Cyrille Diabate,Jimi Manuwa,+185▲,+175▼
9,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Jimi Manuwa,Cyrille Diabate,-200▼,-205▲
10,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Che Mills,Matthew Riddle,-105▲,-115▲
11,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Matthew Riddle,Che Mills,-105▼,-105▼
12,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Renee Forte,Terry Etim,+320▲,+300▲
13,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Terry Etim,Renee Forte,-355▼,-360▼
14,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Andy Ogle,Josh Grispi,+145▲,+130▲
15,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Josh Grispi,Andy Ogle,-155▼,-150▼
16,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Danny Castillo,Paul Sass,-103▼,-110▼
17,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Paul Sass,Danny Castillo,-107▲,-110▲
18,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Motonobu Tezuka,Vaughan Lee,+117▼,+125▲
19,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Vaughan Lee,Motonobu Tezuka,-127▲,-145▼
20,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Stanislav Nedkov,Tom Watson,+100▼,+100▼
21,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Tom Watson,Stanislav Nedkov,-110▲,-120▲
22,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Phil Harris,Ulysses Gomez,+185▼,+175▼
23,UFC on Fuel TV 7: Barao vs. McDonald,February 16th,Ulysses Gomez,Phil Harris,-200▲,-205▲
0,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Rory Macdonald,Tarec Saffiedine,-430▼,-430▼
1,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Tarec Saffiedine,Rory Macdonald,+380▲,+360▲
2,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Bryan Caraway,Raphael Assuncao,+400▲,+355▲
3,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Raphael Assuncao,Bryan Caraway,-450▼,-425▼
4,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Chad Laprise,Yosdenis Cedeno,-320▲,-325▼
5,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Yosdenis Cedeno,Chad Laprise,+290▼,+275▲
6,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Bruno Santos,Elias Theodorou,+280▼,+285▼
7,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Elias Theodorou,Bruno Santos,-340▲,-350▲
8,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Jingliang Li,Nordine Taleb,+380▲,+355▲
9,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Nordine Taleb,Jingliang Li,-430▼,-425▼
10,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Mitch Gagnon,Roman Salazar,-750▼,-750▼
11,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Roman Salazar,Mitch Gagnon,+600▲,+550▲
12,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Anthony Njokuani,Daron Cruickshank,+100▼,+110▲
13,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Daron Cruickshank,Anthony Njokuani,-110▲,-130▼
14,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Jake Lindsey,Olivier Aubin-Mercier,+450▲,+385▲
15,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Olivier Aubin-Mercier,Jake Lindsey,-525▼,-500▼
16,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Jason Saggo,Paul Felder,-160▲,-160▲
17,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Paul Felder,Jason Saggo,+150▼,+140▼
18,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Chris Kelades,Patrick Holohan,+435▲,+385▲
19,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Patrick Holohan,Chris Kelades,-500▼,-500▼
20,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Albert Tumenov,Matt Dwyer,-440▼,-450▼
21,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Matt Dwyer,Albert Tumenov,+390▲,+350▼
22,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Jerrod Sanders,Pedro Munhoz,+450▲,+380▼
23,UFC Fight Night 54: MacDonald vs. Saffiedine,October 4th,Pedro Munhoz,Jerrod Sanders,-525▼,-480▲
0,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Benson Henderson,Rustam Khabilov,-225▼,-225▲
1,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Rustam Khabilov,Benson Henderson,+205▲,+190▼
2,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Diego Sanchez,Ross Pearson,+120▼,+114▲
3,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Ross Pearson,Diego Sanchez,-130▲,-134▼
4,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,John Dodson,John Moraga,-570▼,-570▼
5,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,John Moraga,John Dodson,+480▲,+440▲
6,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Jason High,Rafael DosAnjos,+255▲,+220▲
7,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Rafael DosAnjos,Jason High,-280▼,-260▼
8,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Piotr Hallmann,Yves Edwards,-155▼,-165▼
9,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Yves Edwards,Piotr Hallmann,+145▲,+145▲
10,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Bryan Caraway,Erik Perez,+110▼,+110▲
11,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Erik Perez,Bryan Caraway,-120▲,-130▼
12,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Sergio Pettis,Yaotzin Meza,-660▼,-600▼
13,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Yaotzin Meza,Sergio Pettis,+540▲,+450▲
14,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Bobby Voelker,Lance Benoist,-105▲,-118▼
15,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Lance Benoist,Bobby Voelker,-105▼,-102▲
16,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Danny Martinez,Scott Jorgensen,+225▲,+215▲
17,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Scott Jorgensen,Danny Martinez,-245▼,-255▼
18,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Jake Lindsey,Jon Tuck,+140▲,+130▼
19,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Jon Tuck,Jake Lindsey,-150▼,-150▲
20,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Patrick Cummins,Roger Narvaez,-310▼,-330▼
21,UFC Fight Night 42: Henderson vs. Khabilov,June 7th,Roger Narvaez,Patrick Cummins,+280▲,+270▲
0,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Dan Henderson,Tim Boetsch,+160▼,+175▲
1,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Tim Boetsch,Dan Henderson,-185▼,-205▼
2,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Ben Rothwell,Matt Mitrione,+145▼,+150▼
3,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Matt Mitrione,Ben Rothwell,-165▼,-175▲
4,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Dustin Poirier,Yancy Medeiros,-250▼,-255▲
5,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Yancy Medeiros,Dustin Poirier,+230▲,+215▼
6,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Brian Ortega,Thiago Tavares,+125▼,+125▼
7,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Thiago Tavares,Brian Ortega,-145▼,-145▲
8,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Anthony Birchak,Joe Soto,+170▼,+175▲
9,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Joe Soto,Anthony Birchak,-200▼,-205▼
10,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Alex Caceres,Francisco Rivera,+125▲,+115▼
11,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Francisco Rivera,Alex Caceres,-135▼,-135▲
12,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Derrick Lewis,Shawn Jordan,-105▼,-103▼
13,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Shawn Jordan,Derrick Lewis,-115▼,-117▲
14,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Brian Ebersole,Omari Akhmedov,+115▼,+120▲
15,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Omari Akhmedov,Brian Ebersole,-135▼,-140▼
16,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Chris Wade,Christos Giagos,-170▼,-175▼
17,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Christos Giagos,Chris Wade,+150▼,+150▲
18,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Joe Proctor,Justin Edwards,-210▼,-205▼
19,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Justin Edwards,Joe Proctor,+175▼,+175▲
20,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Jake Collier,Ricardo Abreu,+155▼,+170▲
21,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Ricardo Abreu,Jake Collier,-175▼,-200▼
22,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Jose Quinonez,Leonardo Morales,+150▼,+150▼
23,UFC Fight Night 68: Henderson vs. Boetsch,June 6th,Leonardo Morales,Jose Quinonez,-170▼,-175▲
0,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Benson Henderson,Brandon Thatch,+155▲,+148▲
1,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Brandon Thatch,Benson Henderson,-165▼,-173▼
2,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Cole Miller,Max Holloway,+400▲,+350▲
3,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Max Holloway,Cole Miller,-450▼,-450▼
4,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Kiichi Kunimoto,Neil Magny,+645▼,+650▲
5,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Neil Magny,Kiichi Kunimoto,-815▲,-950▼
6,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Daniel Kelly,Patrick Walsh,+105▼,+108▼
7,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Patrick Walsh,Daniel Kelly,-115▲,-128▲
8,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Kevin Lee,Michel Prazeres,-155▼,-160▼
9,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Michel Prazeres,Kevin Lee,+145▲,+140▲
10,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Chris Kelades,Ray Borg,+775▲,+675
11,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Ray Borg,Chris Kelades,-975▼,-1000▼
12,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Efrain Escudero,Rodrigo Lima,+155▲,+144▲
13,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Rodrigo Lima,Efrain Escudero,-165▼,-164▼
14,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Chas Skelly,Jim Alers,-230▼,-255▲
15,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Jim Alers,Chas Skelly,+210▲,+215▼
16,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Tim Elliott,Zach Makovsky,-120▼,-132▼
17,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Zach Makovsky,Tim Elliott,+110▲,+112▲
18,UFC Fight Night 60: Henderson vs. Thatch,February 14th,Cody Pfister,James Moontasri,+220▲,+220▲
19,UFC Fight Night 60: Henderson vs. Thatch,February 14th,James Moontasri,Cody Pfister,-240▼,-260▼
0,UFC 169: Barao vs. Faber,February 1st,Renan Barao,Urijah Faber,-335▼,-355▲
1,UFC 169: Barao vs. Faber,February 1st,Urijah Faber,Renan Barao,+305▲,+280▼
2,UFC 169: Barao vs. Faber,February 1st,Jose Aldo,Ricardo Lamas,-750▼,-800▼
3,UFC 169: Barao vs. Faber,February 1st,Ricardo Lamas,Jose Aldo,+600▲,+550▲
4,UFC 169: Barao vs. Faber,February 1st,Alistair Overeem,Frank Mir,-420▼,-430▲
5,UFC 169: Barao vs. Faber,February 1st,Frank Mir,Alistair Overeem,+375▲,+330▼
6,UFC 169: Barao vs. Faber,February 1st,Ali Bagautinov,John Lineker,-145▼,-150▼
7,UFC 169: Barao vs. Faber,February 1st,John Lineker,Ali Bagautinov,+135▲,+120▲
8,UFC 169: Barao vs. Faber,February 1st,Abel Trujillo,Jamie Varner,+105▼,-105▼
9,UFC 169: Barao vs. Faber,February 1st,Jamie Varner,Abel Trujillo,-115▲,-125▲
10,UFC 169: Barao vs. Faber,February 1st,Alan Patrick,John Makdessi,+115▲,+110▲
11,UFC 169: Barao vs. Faber,February 1st,John Makdessi,Alan Patrick,-125▼,-140▼
12,UFC 169: Barao vs. Faber,February 1st,Chris Cariaso,Danny Martinez,-170▼,-165▼
13,UFC 169: Barao vs. Faber,February 1st,Danny Martinez,Chris Cariaso,+160▲,+135▲
14,UFC 169: Barao vs. Faber,February 1st,Nick Catone,Tom Watson,+115▼,+100▼
15,UFC 169: Barao vs. Faber,February 1st,Tom Watson,Nick Catone,-125▲,-130▲
16,UFC 169: Barao vs. Faber,February 1st,Al Iaquinta,Kevin Lee,-150▲,-165▲
17,UFC 169: Barao vs. Faber,February 1st,Kevin Lee,Al Iaquinta,+140▼,+135▼
18,UFC 169: Barao vs. Faber,February 1st,Andy Enz,Clint Hester,+185▲,+170▲
19,UFC 169: Barao vs. Faber,February 1st,Clint Hester,Andy Enz,-200▼,-210▼
20,UFC 169: Barao vs. Faber,February 1st,Rashid Magomedov,Tony Martin,-140▲,-140▲
21,UFC 169: Barao vs. Faber,February 1st,Tony Martin,Rashid Magomedov,+130▼,+110▼
22,UFC 169: Barao vs. Faber,February 1st,Gasan Umalatov,Neil Magny,-145▼,-150▲
23,UFC 169: Barao vs. Faber,February 1st,Neil Magny,Gasan Umalatov,+135▲,+120▼
0,UFC 149: Faber vs. Barao,July 21st,Renan Barao,Urijah Faber,-160▲,-165▲
1,UFC 149: Faber vs. Barao,July 21st,Urijah Faber,Renan Barao,+150▼,+145▼
2,UFC 149: Faber vs. Barao,July 21st,Hector Lombard,Tim Boetsch,-310▲,-340▲
3,UFC 149: Faber vs. Barao,July 21st,Tim Boetsch,Hector Lombard,+280▼,+285▼
4,UFC 149: Faber vs. Barao,July 21st,Cheick Kongo,Shawn Jordan,-125▼,-115▼
5,UFC 149: Faber vs. Barao,July 21st,Shawn Jordan,Cheick Kongo,+115▲,-105▲
6,UFC 149: Faber vs. Barao,July 21st,Court McGee,Nick Ring,-125▲,-135▼
7,UFC 149: Faber vs. Barao,July 21st,Nick Ring,Court McGee,+115▼,+115▲
8,UFC 149: Faber vs. Barao,July 21st,Brian Ebersole,James Head,-325▲,-335▲
9,UFC 149: Faber vs. Barao,July 21st,James Head,Brian Ebersole,+295▼,+280▼
10,UFC 149: Faber vs. Barao,July 21st,Chris Clements,Matt Riddle,+155▲,+145▲
11,UFC 149: Faber vs. Barao,July 21st,Matt Riddle,Chris Clements,-165▼,-165▼
12,UFC 149: Faber vs. Barao,July 21st,Anthony Perosh,Ryan Jimmo,+210▲,+200▲
13,UFC 149: Faber vs. Barao,July 21st,Ryan Jimmo,Anthony Perosh,-230▼,-230▼
14,UFC 149: Faber vs. Barao,July 21st,Francisco Rivera,Roland Delorme,-130▼,-135▼
15,UFC 149: Faber vs. Barao,July 21st,Roland Delorme,Francisco Rivera,+120▲,+115▲
16,UFC 149: Faber vs. Barao,July 21st,Bryan Caraway,Mitch Gagnon,-220▲,-225▼
17,UFC 149: Faber vs. Barao,July 21st,Mitch Gagnon,Bryan Caraway,+200▼,+195▲
18,UFC 149: Faber vs. Barao,July 21st,Anton Kuivanen,Mitch Clarke,-165▲,-175▼
19,UFC 149: Faber vs. Barao,July 21st,Mitch Clarke,Anton Kuivanen,+155▼,+155▲
20,UFC 149: Faber vs. Barao,July 21st,Antonio Carvalho,Daniel Pineda,+235▲,+210▲
21,UFC 149: Faber vs. Barao,July 21st,Daniel Pineda,Antonio Carvalho,-255▼,-250▼
0,UFC Fight Night 71: Mir vs. Duffee,July 15th,Frank Mir,Todd Duffee,+165▼,+155▼
1,UFC Fight Night 71: Mir vs. Duffee,July 15th,Todd Duffee,Frank Mir,-190▼,-180▲
2,UFC Fight Night 71: Mir vs. Duffee,July 15th,Josh Thomson,Tony Ferguson,+230▼,+250▲
3,UFC Fight Night 71: Mir vs. Duffee,July 15th,Tony Ferguson,Josh Thomson,-270▼,-300▼
4,UFC Fight Night 71: Mir vs. Duffee,July 15th,Holly Holm,Marion Reneau,-255▼,-235▼
5,UFC Fight Night 71: Mir vs. Duffee,July 15th,Marion Reneau,Holly Holm,+215▼,+200▲
6,UFC Fight Night 71: Mir vs. Duffee,July 15th,Manny Gamburyan,Scott Jorgensen,-200▼,-195▼
7,UFC Fight Night 71: Mir vs. Duffee,July 15th,Scott Jorgensen,Manny Gamburyan,+170▼,+170▲
8,UFC Fight Night 71: Mir vs. Duffee,July 15th,James Moontasri,Kevin Lee,+285▲,+235▼
9,UFC Fight Night 71: Mir vs. Duffee,July 15th,Kevin Lee,James Moontasri,-315▼,-275▲
10,UFC Fight Night 71: Mir vs. Duffee,July 15th,Alan Jouban,Matt Dwyer,-500▼,-525▲
11,UFC Fight Night 71: Mir vs. Duffee,July 15th,Matt Dwyer,Alan Jouban,+400▼,+410▼
12,UFC Fight Night 71: Mir vs. Duffee,July 15th,Sam Sicilia,Yaotzin Meza,-265▼,-270▼
13,UFC Fight Night 71: Mir vs. Duffee,July 15th,Yaotzin Meza,Sam Sicilia,+225▼,+230▲
14,UFC Fight Night 71: Mir vs. Duffee,July 15th,Jessica Andrade,Sarah Moras,-500▼,-550▼
15,UFC Fight Night 71: Mir vs. Duffee,July 15th,Sarah Moras,Jessica Andrade,+400▼,+420▲
16,UFC Fight Night 71: Mir vs. Duffee,July 15th,Masanori Kanehara,Rani Yahya,-135▼,-135▼
17,UFC Fight Night 71: Mir vs. Duffee,July 15th,Rani Yahya,Masanori Kanehara,+115▼,+115▲
18,UFC Fight Night 71: Mir vs. Duffee,July 15th,Igor Araujo,Sean Strickland,+375▼,+350▲
19,UFC Fight Night 71: Mir vs. Duffee,July 15th,Sean Strickland,Igor Araujo,-470▼,-450▼
20,UFC Fight Night 71: Mir vs. Duffee,July 15th,Ildemar Alcantara,Kevin Casey,-140▼,-140▼
21,UFC Fight Night 71: Mir vs. Duffee,July 15th,Kevin Casey,Ildemar Alcantara,+120▼,+120▲
22,UFC Fight Night 71: Mir vs. Duffee,July 15th,Andrew Craig,Lyman Good,+230▼,+210▼
23,UFC Fight Night 71: Mir vs. Duffee,July 15th,Lyman Good,Andrew Craig,-270▼,-250▲
0,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Chad Mendes,Ricardo Lamas,-460▼,-475▼
1,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Ricardo Lamas,Chad Mendes,+365▼,+375▲
2,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Al Iaquinta,Jorge Masvidal,-110▼,-110▼
3,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Jorge Masvidal,Al Iaquinta,-110▼,-110▲
4,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Michael Chiesa,Mitch Clarke,-420▼,-400▼
5,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Mitch Clarke,Michael Chiesa,+335▼,+330▲
6,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Julianna Pena,Milana Dudieva,-400▼,-410▼
7,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Milana Dudieva,Julianna Pena,+325▼,+340▲
8,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Clay Guida,Robbie Peralta,-245▼,-250▼
9,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Robbie Peralta,Clay Guida,+205▼,+210▲
10,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Diego Ferreira,Dustin Poirier,+130▼,+128▼
11,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Dustin Poirier,Diego Ferreira,-150▼,-148▲
12,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Lauren Murphy,Liz Carmouche,-120▼,-120▼
13,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Liz Carmouche,Lauren Murphy,+100▼,+100▲
14,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Alexander Yakovlev,Gray Maynard,-140▼,-144▲
15,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Gray Maynard,Alexander Yakovlev,+120▼,+124▼
16,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Shamil Abdurahimov,Timothy Johnson,-260▼,-250▼
17,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Timothy Johnson,Shamil Abdurahimov,+220▼,+210▲
18,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Justin Jones,Ron Stallings,-185▼,-185▲
19,UFC Fight Night 63: Mendes vs. Lamas,April 4th,Ron Stallings,Justin Jones,+160▼,+160▼
0,UFC Fight Night 64: Gonzaga vs. Cro Cop II,April 11th,Gabriel Gonzaga,Mirko Filipovic,-220▼,-205▲
1,UFC Fight Night 64: Gonzaga vs. Cro Cop II,April 11th,Mirko Filipovic,Gabriel Gonzaga,+180▼,+175▼
2,UFC Fight Night 64: Gonzaga vs. Cro Cop II,April 11th,Jan Blachowicz,Jimi Manuwa,-120▼,-125▼
